,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc,beam_scores,expert_route,id
2618,1814035,What kind of material are these short made from?,181403,other,three,"['denim', 'denim', 'denim', 'denim', 'denim', 'denim', 'denim', 'denim', 'cotton', 'cotton']",denim,100.0,0.01954272761940956,"[0, 1, 0, 0, 0, 0]",17.0
2619,2857995,What item is the woman in this photo pulling her luggage on?,285799,other,three,"['sled', 'sled', 'sled', 'sled', 'sled', 'sled', 'sligh', 'sligh', 'sleigh', 'sleigh']",sled,100.0,0.01851031184196472,"[1, 0, 0, 0, 0, 1]",19.0
2620,922445,Does this look more like chuckie or the characters from the dark crystal?,92244,other,other,"['dark crystal', 'dark crystal', 'dark crystal', 'dark crystal', 'dark crystal', 'dark crystal', 'chuckie', 'chuckie', 'chuckie', 'chuckie']",chuckie,100.0,0.023842576891183853,"[0, 1, 0, 1, 0, 0]",12.0
2621,653065,This type of transportation is used primarily for what purpose?,65306,other,one,"['traveling', 'traveling', 'commuting', 'commuting', 'commuters', 'commuters', 'public', 'public', 'passangers', 'passangers']",bus,0.0,0.02438371069729328,"[1, 1, 0, 1, 0, 0]",7.0
2622,2913305,How long is this animal's neck?,291330,other,eight,"['6 feet', '6 feet', '6 feet', '6 feet', '6 ft', '6 ft', '6ft', '6ft', '7 feet', '7 feet']",long,0.0,0.021871987730264664,"[0, 0, 1, 0, 1, 1]",31.0
2623,1778565,What kind of boat is this?,177856,other,other,"['speed', 'speed', 'speed', 'speed', 'speed boat', 'speed boat', 'fun', 'fun', 'speedboat', 'speedboat']",hydroplane,0.0,0.01998158171772957,"[1, 1, 0, 1, 0, 0]",30.0
2624,187815,What nationality is this food?,18781,other,five,"['american', 'american', 'american', 'american', 'american', 'american', 'american', 'american', 'germany', 'germany']",american,100.0,0.02703683450818062,"[0, 1, 0, 1, 0, 0]",14.0
2625,997475,What is the paper used for?,99747,other,three,"['wiping', 'wiping', 'wiping', 'wiping', 'wiping butt', 'wiping butt', 'wiping buttocks', 'wiping buttocks', 'personal hygiene', 'personal hygiene']",toilet,0.0,0.019963083788752556,"[1, 0, 0, 1, 0, 0]",13.0
2626,4409595,What is the complimentary color of the light in the top right corner?,440959,other,four,"['green', 'green', 'green', 'green', 'black', 'black', 'pink', 'pink', 'red', 'red']",green,100.0,0.01779790408909321,"[1, 0, 1, 1, 0, 0]",3.0
2627,1457475,What keeps these boats from sinking?,145747,other,one,"['buoyancy', 'buoyancy', 'buoyancy', 'buoyancy', 'design', 'design', 'gravity', 'gravity', 'fiberglass', 'fiberglass']",water,0.0,0.021238025277853012,"[1, 0, 1, 0, 1, 1]",27.0
2628,885075,What is the most famous professional athlete of this sport who is african american?,88507,other,four,"['seba johnson', 'seba johnson', 'seba johnson', 'seba johnson', 'seba johnson', 'seba johnson', 'andre horton', 'andre horton', 'jayell white', 'jayell white']",bode miller,0.0,0.021020984277129173,"[1, 0, 0, 0, 1, 1]",0.0
2629,2789775,What type of tree is this guy under?,278977,other,eight,"['willow', 'willow', 'willow', 'willow', 'oak', 'oak', 'oak', 'oak', 'moss', 'moss']",oak,100.0,0.020958349108695984,"[1, 0, 1, 0, 1, 1]",18.0
2630,2939645,What colors are shown in this photo?,293964,other,six,"['black and white', 'black and white', 'black and white', 'black and white', 'black and white', 'black and white', 'black and white', 'black and white', 'black and white', 'black and white']",black and white,100.0,0.021271632984280586,"[1, 0, 1, 0, 0, 0]",30.0
2631,2489805,What ingredients were used to make this food?,248980,other,five,"['vegetables', 'vegetables', 'vegetables', 'vegetables', 'lettuce', 'lettuce', 'kale', 'kale', 'natural', 'natural']",broccoli,0.0,0.028852038085460663,"[0, 1, 0, 1, 0, 0]",15.0
2632,3210245,What is likely being sold from this truck?,321024,other,one,"['ice cream', 'ice cream', 'ice cream', 'ice cream', 'ice cream', 'ice cream', 'buritto', 'buritto', 'icecream', 'icecream']",ice cream,100.0,0.019685449078679085,"[1, 1, 0, 1, 0, 0]",9.0
2633,448565,What breed are the dogs?,44856,other,other,"['golden retriever', 'golden retriever', 'golden retriever', 'golden retriever', 'golden retriever', 'golden retriever', 'labrador', 'labrador', 'collie', 'collie']",golden retriever,100.0,0.020985940471291542,"[1, 0, 0, 0, 1, 0]",0.0
2634,4563235,To secure this two wheeled conveyance seen here on the street what sort of metal item is needed?,456323,other,three,"['lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'chain', 'chain', 'metal chain', 'metal chain']",lock,100.0,0.018335789442062378,"[1, 0, 1, 1, 0, 1]",24.0
2635,2099955,What kind of pants is the woman wearing?,209995,other,three,"['jeans', 'jeans', 'jeans', 'jeans', 'jeans', 'jeans', 'blue', 'blue', 'skirt', 'skirt']",jeans,100.0,0.021405505016446114,"[0, 0, 0, 0, 0, 1]",5.0
2636,3880825,What object is this?,388082,other,three,"['marker', 'marker', 'marker', 'marker', 'marker', 'marker', 'coin purse', 'coin purse', 'banana peel with marker', 'banana peel with marker']",banana,0.0,0.02556859515607357,"[0, 1, 0, 1, 0, 0]",13.0
2637,749375,What does the company do that is advertised on the side of the train?,74937,other,one,"['virgin', 'virgin', 'virgin', 'virgin', 'virgin', 'virgin', 'airline', 'airline', 'phone service', 'phone service']",travel,0.0,0.029762037098407745,"[1, 1, 0, 1, 0, 0]",11.0
2638,969885,What does this train carry?,96988,other,one,"['people', 'people', 'people', 'people', 'people', 'people', 'people', 'people', 'coal', 'coal']",people,100.0,0.017636442556977272,"[1, 1, 1, 1, 0, 1]",8.0
2639,3260585,Ralph lauren famously depicts what sport which requires riding the animal depicted in this picture?,326058,other,four,"['polo', 'polo', 'polo', 'polo', 'polo', 'polo', 'polo', 'polo', 'rodeo', 'rodeo']",polo,100.0,0.018169084563851357,"[0, 1, 0, 0, 1, 0]",20.0
2640,4217035,Name the dish for which these ingredients used?,421703,other,five,"['stirfry', 'stirfry', 'stirfry', 'stirfry', 'stirfry', 'stirfry', 'stir fry', 'stir fry', 'stir fry', 'stir fry']",stir fry,100.0,0.024885142222046852,"[0, 1, 0, 1, 0, 0]",17.0
2641,5683335,What is the name of the famous tournament for this sport?,568333,other,four,"['wimbledon', 'wimbledon', 'wimbledon', 'wimbledon', 'wimbledon', 'wimbledon', 'french open', 'french open', 'wimbelton', 'wimbelton']",wimbledon,100.0,0.022591913118958473,"[0, 1, 0, 1, 0, 0]",2.0
2642,5614375,What trick is this person doing?,561437,other,four,"['jumping on skis', 'jumping on skis', 'twist', 'twist', 'jump', 'jump', '360', '360', 'jumping', 'jumping']",flip,0.0,0.020327651873230934,"[1, 0, 0, 0, 1, 1]",29.0
2643,1421275,Is this food cooked or raw?,142127,other,five,"['cooked', 'cooked', 'cooked', 'cooked', 'cooked', 'cooked', 'cooked', 'cooked', 'cooked', 'cooked']",cooked,100.0,0.024151001125574112,"[0, 1, 0, 1, 0, 0]",0.0
2644,1553195,What program can i used to make my photos look like this one?,155319,other,four,"['photoshop', 'photoshop', 'photoshop', 'photoshop', 'photoshop', 'photoshop', 'photoshop', 'photoshop', 'photo editing', 'photo editing']",photoshop,100.0,0.02521452121436596,"[1, 1, 0, 1, 0, 0]",22.0
2645,2673215,How was the red highlights on this black and white photo made?,267321,other,three,"['photoshop', 'photoshop', 'photoshop', 'photoshop', 'photo editor', 'photo editor', 'computer graphics', 'computer graphics', 'computer', 'computer']",photoshop,100.0,0.018966006115078926,"[0, 0, 1, 1, 0, 0]",14.0
2646,5193595,What is the blender for?,519359,other,two,"['smoothie', 'smoothie', 'smoothie', 'smoothie', 'blending', 'blending', 'smoothies', 'smoothies', 'drinks', 'drinks']",blending,60.0,0.023621171712875366,"[0, 1, 0, 1, 0, 0]",12.0
2647,4324295,What color is the ball for the sport being shown is?,432429,other,four,"['green', 'green', 'green', 'green', 'green', 'green', 'green', 'green', 'white', 'white']",green,100.0,0.019080329686403275,"[0, 0, 1, 0, 0, 0]",11.0
2648,3905555,What century is this?,390555,other,six,"['20th', '20th', '20th', '20th', '20th', '20th', '1900', '1900', '19th', '19th']",19th,60.0,0.0181342214345932,"[1, 0, 0, 0, 0, 0]",12.0
2649,1997715,What certification will these people receive?,199771,other,other,"['chef', 'chef', 'chef', 'chef', 'culinary', 'culinary', 'culinary arts', 'culinary arts', 'cooking', 'cooking']",chef,100.0,0.02136252634227276,"[0, 1, 0, 1, 0, 0]",31.0
2650,3027165,What type of drink is likely in these bottles?,302716,other,other,"['beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'wine', 'wine']",beer,100.0,0.01931666024029255,"[0, 1, 0, 1, 0, 0]",12.0
2651,3740615,What kind of cat is this?,374061,other,eight,"['black', 'black', 'black', 'black', 'tabby', 'tabby', 'housecat', 'housecat', 'domestic', 'domestic']",black,100.0,0.018359681591391563,"[0, 0, 1, 0, 0, 1]",16.0
2652,4514715,What type of beverages are served here?,451471,other,one,"['alcoholic', 'alcoholic', 'alcoholic', 'alcoholic', 'alcohol', 'alcohol', 'alcohol', 'alcohol', 'beer', 'beer']",beer,60.0,0.026762349531054497,"[1, 1, 0, 1, 0, 0]",29.0
2653,1494695,What well known farm animal produces an ingredient that goes into this food item?,149469,other,five,"['cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow']",cow,100.0,0.022459879517555237,"[0, 1, 0, 1, 0, 0]",27.0
2654,4928865,What is the stuffed animal being used for?,492886,other,three,"['bookmark', 'bookmark', 'bookmark', 'bookmark', 'bookmark', 'bookmark', 'bookmark', 'bookmark', 'cover', 'cover']",reading,0.0,0.02031746692955494,"[0, 1, 0, 1, 0, 1]",17.0
2655,3600975,Is this an airport a train station or a cruise ship?,360097,other,other,"['cruise ship', 'cruise ship', 'cruise ship', 'cruise ship', 'airport', 'airport', 'cruise', 'cruise', 'train station', 'train station']",cruise ship,100.0,0.018913283944129944,"[1, 0, 1, 0, 1, 1]",7.0
2656,1058855,What is spewing out water?,105885,other,nine,"['fire hydrant', 'fire hydrant', 'fire hydrant', 'fire hydrant', 'fire hydrant', 'fire hydrant', 'wave', 'wave', 'hydrant', 'hydrant']",hydrant,60.0,0.017757613211870193,"[1, 0, 0, 1, 0, 0]",19.0
2657,581465,What warm clothing may be made from this animal?,58146,other,eight,"['sweater', 'sweater', 'sweater', 'sweater', 'sweater', 'sweater', 'wool', 'wool', 'sweaters', 'sweaters']",wool,60.0,0.020486433058977127,"[0, 0, 0, 0, 0, 0]",22.0
2658,3754265,What kind of sandwitch is this?,375426,other,five,"['chicken', 'chicken', 'chicken', 'chicken', 'pulled pork', 'pulled pork', 'meat and cheese', 'meat and cheese', 'turkey', 'turkey']",chicken,100.0,0.024457519873976707,"[0, 1, 0, 1, 0, 0]",25.0
2659,5645635,What mountain range is this?,564563,other,eight,"['himalayas', 'himalayas', 'himalayas', 'himalayas', 'ice', 'ice', 'alps', 'alps', 'catskills', 'catskills']",alps,60.0,0.019682103767991066,"[1, 0, 1, 0, 1, 1]",4.0
2660,5698015,What kind of lighting is this?,569801,other,other,"['fluorescent', 'fluorescent', 'fluorescent', 'fluorescent', 'fluorescent', 'fluorescent', 'florescent', 'florescent', 'flouresent', 'flouresent']",overhead,0.0,0.0214050505310297,"[1, 0, 1, 1, 1, 1]",11.0
2661,1680935,What shape is the water making?,168093,other,four,"['wave', 'wave', 'wave', 'wave', 'wave', 'wave', 'wave', 'wave', 'cone', 'cone']",wave,100.0,0.02220866270363331,"[1, 0, 1, 0, 1, 1]",3.0
2662,3899745,What is the white pot on the stove top made out of?,389974,other,five,"['ceramic', 'ceramic', 'ceramic', 'ceramic', 'ceramic', 'ceramic', 'aluminum', 'aluminum', 'metal', 'metal']",ceramic,100.0,0.02139035239815712,"[0, 0, 1, 1, 0, 0]",26.0
2663,3480125,Which object in the picture is described as sharp?,348012,other,three,"['scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors']",scissors,100.0,0.023478399962186813,"[0, 1, 0, 1, 0, 0]",15.0
2664,3352415,Who can use this type of transportation?,335241,other,one,"['anyone', 'anyone', 'anyone', 'anyone', 'anyone', 'anyone', 'anyone', 'anyone', 'tourist', 'tourist']",anyone,100.0,0.017683599144220352,"[1, 1, 1, 0, 1, 0]",29.0
2665,194565,What food is this man preparing?,19456,other,five,"['sushi', 'sushi', 'sushi', 'sushi', 'raw meat', 'raw meat', 'dessert', 'dessert', 'meat', 'meat']",dessert,60.0,0.017933884635567665,"[0, 1, 0, 1, 0, 0]",9.0
2666,4420405,Are these people having fun or is the photo staged?,442040,other,seven,"['fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'having fun', 'having fun']",fun,100.0,0.022977657616138458,"[1, 0, 1, 0, 1, 1]",26.0
2667,4284035,What fish are most commonly caught here?,428403,other,one,"['bass', 'bass', 'bass', 'bass', 'bass', 'bass', 'salmon', 'salmon', 'tuna', 'tuna']",bass,100.0,0.01824886165559292,"[1, 1, 0, 1, 0, 0]",21.0
2668,4475585,How many people love this sport?,447558,other,four,"['millions', 'millions', 'millions', 'millions', 'lots', 'lots', '167 million americans', '167 million americans', 'most men', 'most men']",many,0.0,0.018283937126398087,"[0, 1, 1, 0, 1, 0]",7.0
2669,5477385,Is this the amazon or sahara?,547738,other,six,"['amazon', 'amazon', 'amazon', 'amazon', 'amazon', 'amazon', 'amazon', 'amazon', 'amazon', 'amazon']",amazon,100.0,0.018186846747994423,"[1, 0, 0, 1, 1, 1]",17.0
2670,1295955,Why would this person be holding this sign?,129595,other,seven,"['protest', 'protest', 'protest', 'protest', 'protest', 'protest', 'homeless', 'homeless', 'to protest', 'to protest']",protest,100.0,0.02322818897664547,"[1, 1, 0, 1, 0, 0]",15.0
2671,5802555,What kind of dog is staring out the window in the background?,580255,other,eight,"['boxer', 'boxer', 'boxer', 'boxer', 'chocolate lab', 'chocolate lab', 'great dane', 'great dane', 'lab', 'lab']",boxer,100.0,0.02160673588514328,"[0, 0, 1, 0, 1, 1]",0.0
2672,3289405,Often used at slumber parties to fight with?,328940,other,three,"['pillow', 'pillow', 'pillow', 'pillow', 'pillow', 'pillow', 'pillows', 'pillows', 'pillows', 'pillows']",no,0.0,0.018808437511324883,"[0, 0, 0, 0, 0, 1]",14.0
2673,2381415,What do the two medium similar size buildings seem to be made of?,238141,other,other,"['brick', 'brick', 'brick', 'brick', 'steel', 'steel', 'glass', 'glass', 'concrete', 'concrete']",brick,100.0,0.026033392176032066,"[1, 1, 0, 1, 0, 0]",1.0
2674,4888325,Where can this red vegetable be found?,488832,other,five,"['garden', 'garden', 'garden', 'garden', 'in gardens', 'in gardens', 'gardens', 'gardens', 'tomato stalk', 'tomato stalk']",garden,100.0,0.024964964017271996,"[0, 1, 0, 1, 0, 0]",20.0
2675,4403775,Which kitchen appliance can this iron pot be place inside of to cook?,440377,other,five,"['oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven']",stove,0.0,0.02436547353863716,"[0, 1, 1, 1, 0, 0]",7.0
2676,4350035,What operating system is that laptop running on?,435003,other,nine,"['windows', 'windows', 'windows', 'windows', 'windows', 'windows', 'windows', 'windows', 'windows', 'windows']",windows,100.0,0.018795307725667953,"[0, 0, 1, 1, 0, 1]",11.0
2677,4725095,What is the name of the team?,472509,other,four,"['giants', 'giants', 'giants', 'giants', 'giants', 'giants', 'giants', 'giants', 'giants', 'giants']",giants,100.0,0.0240190327167511,"[0, 1, 0, 1, 0, 0]",3.0
2678,3355855,What is the minimum age in the us to acquire a license for that vehicle?,335585,other,five,"['16', '16', '16', '16', '14', '14', '18', '18', '21', '21']",16,100.0,0.019483888521790504,"[0, 1, 0, 1, 0, 0]",4.0
2679,661445,What kind of car is shown?,66144,other,other,"['vw bug', 'vw bug', 'vw bug', 'vw bug', 'vw bug', 'vw bug', 'volkswagen', 'volkswagen', 'vw beetle', 'vw beetle']",volkswagen,60.0,0.017377758398652077,"[0, 1, 1, 1, 1, 0]",3.0
2680,3604405,The real live version of this toy does what in the winter?,360440,other,ten,"['hibernate', 'hibernate', 'hibernate', 'hibernate', 'hibernate', 'hibernate', 'sleep', 'sleep', 'hibernates', 'hibernates']",hibernate,100.0,0.01719508320093155,"[0, 1, 0, 0, 1, 0]",18.0
2681,28905,Clint walker was impaled with one of these objects?,2890,other,four,"['ski pole', 'ski pole', 'ski pole', 'ski pole', 'ski pole', 'ski pole', 'ski pole', 'ski pole', 'ski pole', 'ski pole']",no,0.0,0.018806589767336845,"[1, 0, 0, 0, 1, 1]",5.0
2682,4740785,Name one person who was famous in this sport?,474078,other,four,"['babe ruth', 'babe ruth', 'babe ruth', 'babe ruth', 'babe ruth', 'babe ruth', 'babe ruth', 'babe ruth', 'babe ruth', 'babe ruth']",babe ruth,100.0,0.01924806833267212,"[0, 1, 0, 0, 0, 0]",7.0
2683,888955,Who makes this tennis racket?,88895,other,four,"['babolat', 'babolat', 'babolat', 'babolat', 'heat', 'heat', 'dunlop', 'dunlop', 'spalding', 'spalding']",wilson,0.0,0.017838966101408005,"[0, 0, 0, 0, 0, 0]",12.0
2684,4516935,What ingredient in this picture is used for cocktails?,451693,other,five,"['olives', 'olives', 'olives', 'olives', 'olive', 'olive', 'olive', 'olive', 'pimento olive', 'pimento olive']",olive,100.0,0.027011441066861153,"[0, 1, 0, 1, 0, 0]",27.0
2685,4637225,What kind of sporting event is this?,463722,other,four,"['soccer', 'soccer', 'soccer', 'soccer', 'soccer', 'soccer', 'not sure', 'not sure', 'pole vaulting', 'pole vaulting']",horse race,0.0,0.01786734163761139,"[0, 1, 0, 0, 0, 0]",10.0
2686,184125,What type of tool is she using for her hair?,18412,other,three,"['brush', 'brush', 'brush', 'brush', 'brush', 'brush', 'brush', 'brush', 'brush', 'brush']",brush,100.0,0.018828582018613815,"[0, 0, 0, 0, 0, 1]",10.0
2687,1356205,What type of vessel is in the background?,135620,other,one,"['yacht', 'yacht', 'yacht', 'yacht', 'sea faring vessel', 'sea faring vessel', 'ship', 'ship', 'cruise ship', 'cruise ship']",boat,0.0,0.020285815000534058,"[1, 0, 1, 1, 1, 0]",30.0
2688,131485,What company do the men behind the bottles represent?,13148,other,two,"['catalunya', 'catalunya', 'catalunya', 'catalunya', 'wine connoisseur', 'wine connoisseur', 'cataluaya', 'cataluaya', 'catalnya', 'catalnya']",catalunya,100.0,0.03111371397972107,"[0, 1, 0, 1, 0, 0]",11.0
2689,4192245,What is the item called in the photo that people may sit on?,419224,other,other,"['couch', 'couch', 'couch', 'couch', 'couch', 'couch', 'couch', 'couch', 'sofa', 'sofa']",couch,100.0,0.025541963055729866,"[1, 0, 1, 1, 0, 1]",19.0
2690,236715,What move is this considered?,23671,other,four,"['serve', 'serve', 'serve', 'serve', 'jumo', 'jumo', 'swing', 'swing', 'smash', 'smash']",serve,100.0,0.017229817807674408,"[1, 0, 0, 0, 1, 0]",2.0
