,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc
3175,707695,What animals are known for going in and out of the cones on the ground?,70769,other,other,"['dogs', 'dogs', 'dogs', 'dogs', 'road runner', 'road runner', 'lizards', 'lizards', 'snakes', 'snakes']",dog,100.0
3176,4445655,What brand of tv is this?,444565,other,two,"['toshiba', 'toshiba', 'toshiba', 'toshiba', 'sony', 'sony', 'sony', 'sony', 'panasonic', 'panasonic']",sony,100.0
3177,5115945,Who wrote the novel that gave this store its name?,511594,other,other,"['carlo collodi', 'carlo collodi', 'carlo collodi', 'carlo collodi', 'niccolo', 'niccolo', 'puppet', 'puppet', 'disney', 'disney']",dante alighieri,0.0
3178,5355015,Which book was written first?,535501,other,other,"['shakespeare', 'shakespeare', 'shakespeare', 'shakespeare', 'epic of gilgamesh', 'epic of gilgamesh', 'orange 1', 'orange 1', 'black', 'black']",bible,0.0
3179,116965,What breed is this?,11696,other,eight,"['husky', 'husky', 'husky', 'husky', 'husky', 'husky', 'lab', 'lab', 'mixed', 'mixed']",collie,0.0
3180,5070655,What is on this sandwich?,507065,other,five,"['tuna', 'tuna', 'tuna', 'tuna', 'peanut butter and jelly', 'peanut butter and jelly', 'turkey', 'turkey', 'unable to tell', 'unable to tell']",peanut butter,0.0
3181,1621895,What kind of baseball play is this called?,162189,other,four,"['bunt', 'bunt', 'bunt', 'bunt', 'bunt', 'bunt', 'bunt', 'bunt', 'bunting', 'bunting']",hit,0.0
3182,1425645,How often should children do what is shown in this photo?,142564,other,seven,"['daily', 'daily', 'daily', 'daily', 'everyday', 'everyday', 'every other day', 'every other day', '3 times per week', '3 times per week']",daily,100.0
3183,4785225,What type of board is this person waterskiing on?,478522,other,four,"['surf', 'surf', 'surf', 'surf', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'wakeboard', 'wakeboard']",surfboard,100.0
3184,1964835,Where are the strands coming from?,196483,other,seven,"['ceiling', 'ceiling', 'ceiling', 'ceiling', 'light', 'light', 'spider', 'spider', 'balloons', 'balloons']",ceiling,100.0
3185,1428265,What does the company advertised on the umbrellas produce?,142826,other,other,"['beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'beer']",beer,100.0
3186,5294475,In what part of the house stand the man?,529447,other,seven,"['bedroom', 'bedroom', 'bedroom', 'bedroom', 'bathroom', 'bathroom', 'bathroom', 'bathroom', 'living room', 'living room']",living room,0.0
3187,3295735,Is that plane taking off or landing?,329573,other,one,"['landing', 'landing', 'landing', 'landing', 'landing', 'landing', 'landing', 'landing', 'taking off', 'taking off']",landing,0.0
3188,9875,Gas or electric?,987,other,three,"['electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric']",electric,100.0
3189,4119535,What kind of guitar is the man in the image playing?,411953,other,other,"['acoustic', 'acoustic', 'acoustic', 'acoustic', 'electric', 'electric', 'electric', 'electric', 'wood', 'wood']",electric,100.0
3190,671785,What type of bus is this?,67178,other,one,"['double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'doubledecker', 'doubledecker']",double decker,100.0
3191,4327985,Why would we suspect that this is a lake and not an ocean?,432798,other,ten,"['trees', 'trees', 'trees', 'trees', 'tree', 'tree', 'trees on shore', 'trees on shore', 'still water', 'still water']",no wave,0.0
3192,1749045,What food item do you think this ornament resembles?,174904,other,five,"['donut', 'donut', 'donut', 'donut', 'doughnut', 'doughnut', 'doughnut', 'doughnut', 'bagel', 'bagel']",donut,100.0
3193,1966655,What eye wear is he wearing?,196665,other,two,"['glasses', 'glasses', 'glasses', 'glasses', 'glasses', 'glasses', 'glasses', 'glasses', 'glasses', 'glasses']",glasses,0.0
3194,3032605,What is the name of the armor piece on this man's wrist?,303260,other,other,"['bracer', 'bracer', 'bracer', 'bracer', 'cowter', 'cowter', 'armor', 'armor', 'chest plate', 'chest plate']",gauntlet,0.0
3195,5491125,What kind of sandwich is this?,549112,other,five,"['veggie', 'veggie', 'veggie', 'veggie', 'veggie', 'veggie', 'veggie', 'veggie', 'deli', 'deli']",tomato,0.0
3196,4193865,What is the name of the place the children are?,419386,other,eight,"['petting zoo', 'petting zoo', 'petting zoo', 'petting zoo', 'petting zoo', 'petting zoo', 'ranch', 'ranch', 'ranch', 'ranch']",farm,0.0
3197,1218275,What season would you most likely complete this activity?,121827,other,four,"['summer', 'summer', 'summer', 'summer', 'summer', 'summer', 'summer', 'summer', 'summer', 'summer']",summer,100.0
3198,2929055,What type of doughnut are these?,292905,other,five,"['glazed', 'glazed', 'glazed', 'glazed', 'glazed', 'glazed', 'old fashioned', 'old fashioned', 'plain glazed', 'plain glazed']",glazed,100.0
3199,4756605,Where is this building located?,475660,other,six,"['washington dc', 'washington dc', 'washington dc', 'washington dc', 'washington dc', 'washington dc', 'washington dc', 'washington dc', 'washington', 'washington']",washington dc,100.0
3200,2034885,What is the meter for?,203488,other,three,"['parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking']",parking,0.0
3201,5682705,What is the lifespan of the animal pictured here?,568270,other,eight,"['30 years', '30 years', '30 years', '30 years', '8 years', '8 years', '12 years', '12 years', '20 30 years', '20 30 years']",20 years,0.0
3202,3154675,What room does it look like the cat is in?,315467,other,other,"['living room', 'living room', 'living room', 'living room', 'living room', 'living room', 'foyer', 'foyer', 'foyer', 'foyer']",living room,0.0
3203,1286755,Name the place shown in this picture where the man is standing?,128675,other,four,"['lake', 'lake', 'lake', 'lake', 'boat sternum', 'boat sternum', 'above water', 'above water', 'dock', 'dock']",lake,100.0
3204,3902415,What happened to this bus?,390241,other,one,"['tipped over', 'tipped over', 'flipped over', 'flipped over', 'wrecked', 'wrecked', 'flipped', 'flipped', 'wreck', 'wreck']",crashed,0.0
3205,4010105,What was that white furniture used for?,401010,other,three,"['sleeping', 'sleeping', 'sleeping', 'sleeping', 'sleeping', 'sleeping', 'sleeping', 'sleeping', 'bedroom', 'bedroom']",sleep,100.0
3206,5755445,What era does this vehicle come from?,575544,other,one,"['1940s', '1940s', '1940s', '1940s', ""1970's"", ""1970's"", '1930s', '1930s', '60s', '60s']",1950s,0.0
3207,1438225,What would you use these for?,143822,other,three,"['gaming', 'gaming', 'remote control', 'remote control', 'games', 'games', 'video games', 'video games', 'wii', 'wii']",game,100.0
3208,848705,What type of cloud formations are shown?,84870,other,other,"['cumulus', 'cumulus', 'cumulus', 'cumulus', 'thunder clouds', 'thunder clouds', 'stratocumulus', 'stratocumulus', 'storm', 'storm']",cumulus,100.0
3209,77875,What is the most common kind of cheese used in this dish?,7787,other,five,"['mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'goat cheese', 'goat cheese']",mozzarella,100.0
3210,2706035,What are some reasons people spend time in this room?,270603,other,seven,"['to sleep', 'to sleep', 'to sleep', 'to sleep', 'go to sleep', 'go to sleep', 'sleeping', 'sleeping', 'sleep watch to relax', 'sleep watch to relax']",sleep,60.0
3211,2781345,Who is going to read these books?,278134,other,seven,"['knitter', 'knitter', 'knitter', 'knitter', 'knitter', 'knitter', 'woman', 'woman', 'people who likes to knit', 'people who likes to knit']",child,0.0
3212,2899415,What is the device in the child's hand used for?,289941,other,three,"['tv', 'tv', 'tv', 'tv', 'remote controling', 'remote controling', 'tv remote', 'tv remote', 'remote control for tv', 'remote control for tv']",video game,0.0
3213,3028425,Does the scene make you feel cold or hot?,302842,other,seven,"['hot', 'hot', 'hot', 'hot', 'hot', 'hot', 'cold', 'cold', 'cold', 'cold']",cold,100.0
3214,304485,Where would you take this?,30448,other,one,"['lake', 'lake', 'lake', 'lake', 'to water', 'to water', 'beach', 'beach', 'on lake', 'on lake']",lake,100.0
3215,1277815,Why is this cat under the umbrella?,127781,other,eight,"['playing', 'playing', 'playing', 'playing', 'rain', 'rain', 'raining', 'raining', 'shade', 'shade']",shade,60.0
3216,2916725,What type of boats are those?,291672,other,one,"['canoes', 'canoes', 'canoes', 'canoes', 'fishing boats', 'fishing boats', 'junk', 'junk', 'fishing', 'fishing']",fishing,0.0
3217,5284705,Thomas edison is given credit for this invention?,528470,other,other,"['lightbulb', 'lightbulb', 'lightbulb', 'lightbulb', 'electric lamp', 'electric lamp', 'light bulb', 'light bulb', 'light', 'light']",no,0.0
3218,5651865,What is the most common item transported in this type of vehicle?,565186,other,one,"['logs', 'logs', 'logs', 'logs', 'logs', 'logs', 'lumber', 'lumber', 'trees', 'trees']",wood,0.0
3219,259865,What vegetable is shown?,25986,other,five,"['broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli and cauliflower', 'broccoli and cauliflower', 'broccoli and califlower', 'broccoli and califlower', 'peppers', 'peppers']",broccoli,100.0
3220,1714835,What type of dish uses this much cheese?,171483,other,five,"['pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'quiche', 'quiche', 'cheese cake', 'cheese cake']",pizza,100.0
3221,4619735,What is the train passing under?,461973,other,one,"['bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge']",bridge,100.0
3222,3200205,What type of dog is this?,320020,other,eight,"['mutt', 'mutt', 'mutt', 'mutt', 'maltese', 'maltese', 'king charles cavalier', 'king charles cavalier', 'poodle', 'poodle']",terrier,0.0
3223,4893585,What type of license is required to drive the vehicle?,489358,other,one,"['cdl', 'cdl', 'cdl', 'cdl', 'cdl', 'cdl', 'class c', 'class c', 'drivers', 'drivers']",commercial,0.0
3224,623535,How far back into time do these animals existance date?,62353,other,eight,"['thousands of years', 'thousands of years', 'thousands of years', 'thousands of years', '7 million years', '7 million years', 'million years', 'million years', ""1600's"", ""1600's""]",5000 years,0.0
3225,5079185,In what climate do you find these animals?,507918,other,eight,"['warm', 'warm', 'warm', 'warm', 'arid', 'arid', 'arid', 'arid', 'mountains', 'mountains']",desert,0.0
3226,3972915,What kind of bear is shown in the photo?,397291,other,three,"['teddy', 'teddy', 'teddy', 'teddy', 'teddy', 'teddy', 'teddy bear', 'teddy bear', 'stuffed teddy bear', 'stuffed teddy bear']",teddy,100.0
3227,3414095,What seems to be the emotional state of the people here?,341409,other,four,"['joy', 'joy', 'happy', 'happy', 'happiness', 'happiness', 'excited', 'excited', 'they are very happy', 'they are very happy']",happy,60.0
3228,1604805,What electronic device is the person using at the moment?,160480,other,other,"['laptop', 'laptop', 'laptop', 'laptop', 'laptop', 'laptop', 'computer', 'computer', 'laptop computer', 'laptop computer']",laptop,100.0
3229,4503645,What type of lighting is hanging from the ceiling of this bedroom?,450364,other,other,"['chandelier', 'chandelier', 'chandelier', 'chandelier', 'chandelier', 'chandelier', 'chandelier', 'chandelier', 'recessed', 'recessed']",chandelier,100.0
3230,1831145,Does this animal lay eggs or give live birth?,183114,other,eight,"['lay eggs', 'lay eggs', 'lay eggs', 'lay eggs', 'lay eggs', 'lay eggs', 'lay eggs', 'lay eggs', 'eggs', 'eggs']",lay egg,100.0
3231,2767205,What city could this be?,276720,other,six,"['berlin', 'berlin', 'berlin', 'berlin', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'holland', 'holland']",london,0.0
3232,4860265,What southern based fruit is this sitting on?,486026,other,five,"['watermelon', 'watermelon', 'watermelon', 'watermelon', 'watermelon', 'watermelon', 'watermelon', 'watermelon', 'watermelon', 'watermelon']",strawberry,0.0
3233,28815,What terrorist group is linked to 9 11 attacks using this vehicle?,2881,other,six,"['al qaeda', 'al qaeda', 'al qaeda', 'al qaeda', 'tailban', 'tailban', 'al quaeda', 'al quaeda', 'isis', 'isis']",al qaeda,100.0
3234,2907715,What animals might be native to the environment out of the window?,290771,other,eight,"['deer', 'deer', 'deer', 'deer', 'bears', 'bears', 'birds squirrels rabbits', 'birds squirrels rabbits', 'birds', 'birds']",deer,100.0
3235,1536325,What kind of oil is on the dish?,153632,other,five,"['olive oil', 'olive oil', 'olive oil', 'olive oil', 'butter', 'butter', 'olive', 'olive', 'peanut oil', 'peanut oil']",olive,60.0
3236,1223025,In what country is this type of transportation popular?,122302,other,one,"['china', 'china', 'china', 'china', 'china', 'china', 'japan', 'japan', 'india', 'india']",china,100.0
3237,3509665,Which american city is known for having this transportation system?,350966,other,one,"['new york', 'new york', 'new york', 'new york', 'new york', 'new york', 'new york city', 'new york city', 'portland', 'portland']",new york,100.0
3238,1145495,What green frout is being grown?,114549,other,five,"['bananas', 'bananas', 'bananas', 'bananas', 'bananas', 'bananas', 'banana', 'banana', 'banannas', 'banannas']",bananas,0.0
3239,4323785,What company made this bus?,432378,other,one,"['vw', 'vw', 'vw', 'vw', 'voltswagon', 'voltswagon', 'ford', 'ford', 'volvo', 'volvo']",unknown,0.0
3240,4506555,What does this item measure?,450655,other,three,"['time', 'time', 'time', 'time', 'time', 'time', 'time', 'time', 'time', 'time']",time,100.0
3241,2657435,What animal eats the orange vegetables?,265743,other,five,"['rabbits', 'rabbits', 'rabbits', 'rabbits', 'rabbit', 'rabbit', 'goat', 'goat', 'bunnies', 'bunnies']",carrot,0.0
3242,2601055,What is under the eggs?,260105,other,five,"['ham', 'ham', 'ham', 'ham', 'ham', 'ham', 'meat', 'meat', 'toast', 'toast']",potatoes,0.0
3243,4255785,What animal might feed of that ground covering?,425578,other,other,"['horse', 'horse', 'horse', 'horse', 'cows', 'cows', 'mouse', 'mouse', 'chicken', 'chicken']",cow,60.0
3244,2411555,What platform does this train ride on?,241155,other,one,"['subway', 'subway', 'subway', 'subway', 'tracks', 'tracks', 'tracks', 'tracks', 'subway rails', 'subway rails']",subway,100.0
3245,194325,What is the name for a low underhand tennis swing?,19432,other,four,"['serve', 'serve', 'serve', 'serve', 'lob', 'lob', 'back hand', 'back hand', 'undercut', 'undercut']",forehand,0.0
3246,405155,What is this person about to do?,40515,other,other,"['jump', 'jump', 'jump', 'jump', 'water ski', 'water ski', 'water ski', 'water ski', 'wakeboard', 'wakeboard']",water ski,100.0
3247,5803885,What occupation is the mans?,580388,other,five,"['chef', 'chef', 'chef', 'chef', 'chef', 'chef', 'chef', 'chef', 'chef', 'chef']",chef,100.0
3248,781765,What type of tower is this?,78176,other,three,"['clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'bell', 'bell']",clock,100.0
3249,752965,What is the ingredient shown on top of this food item?,75296,other,five,"['sprinkles', 'sprinkles', 'sprinkles', 'sprinkles', 'sprinkles', 'sprinkles', 'sprinkles', 'sprinkles', 'jimmies', 'jimmies']",sugar,0.0
3250,1002035,How long would it take to create the item of interest?,100203,other,five,"['2 hours', '2 hours', '2 hours', '2 hours', '5 hours', '5 hours', '10 hours', '10 hours', '3 hours', '3 hours']",1 hour,0.0
3251,3035505,What country is that flag?,303550,other,six,"['united kingdom', 'united kingdom', 'united kingdom', 'united kingdom', 'great brittan', 'great brittan', 'australia', 'australia', 'great britain', 'great britain']",england,0.0
3252,2801845,What is the name of the trick being performed?,280184,other,four,"['rail slide', 'rail slide', 'slide', 'slide', 'grinding', 'grinding', 'board slide', 'board slide', 'grind', 'grind']",grind,100.0
